Factorial,DataType,Before,After,Size,Duration
24600,List,1678489138,1678489138,10036800,0.343659878
24601,Array,1678489138,1678489138,196816,0.006910086
24601,List,1678489138,1678489138,10037208,0.342979908
24602,Array,1678489138,1678489138,196824,0.006899834
24602,List,1678489138,1678489139,10037616,0.34036994
24603,Array,1678489139,1678489139,196832,0.006920099
24603,List,1678489139,1678489139,10038024,0.266129971
24604,Array,1678489139,1678489139,196840,0.003369808
24604,List,1678489139,1678489139,10038432,0.242959976
24605,Array,1678489139,1678489139,196848,0.003400087
24605,List,1678489139,1678489140,10038840,0.239009857
24606,Array,1678489140,1678489140,196856,0.003350019
24606,List,1678489140,1678489140,10039248,0.23484993
24607,Array,1678489140,1678489140,196864,0.003350019
24607,List,1678489140,1678489140,10039656,0.243920088
24608,Array,1678489140,1678489140,196872,0.013870001
24608,List,1678489140,1678489140,10040064,0.231000185
24609,Array,1678489140,1678489140,196880,0.00338006
24609,List,1678489140,1678489141,10040472,0.274420023
24610,Array,1678489141,1678489141,196888,0.003400087
24610,List,1678489141,1678489141,10040880,0.23684001
24611,Array,1678489141,1678489141,196896,0.003690004
24611,List,1678489141,1678489141,10041288,0.245019913
24612,Array,1678489141,1678489141,196904,0.003489971
24612,List,1678489141,1678489141,10041696,0.239860058
24613,Array,1678489141,1678489141,196912,0.003350019
24613,List,1678489141,1678489142,10042104,0.244099855
24614,Array,1678489142,1678489142,196920,0.003740072
24614,List,1678489142,1678489142,10042512,0.234910011
24615,Array,1678489142,1678489142,196928,0.003460169
24615,List,1678489142,1678489142,10042920,0.243700027
24616,Array,1678489142,1678489142,196936,0.003660202
24616,List,1678489142,1678489142,10043328,0.235430002
24617,Array,1678489142,1678489142,196944,0.003340006
24617,List,1678489142,1678489143,10043736,0.238379955
24618,Array,1678489143,1678489143,196952,0.004270077
24618,List,1678489143,1678489143,10044144,0.276010036
24619,Array,1678489143,1678489143,196960,0.003340006
24619,List,1678489143,1678489143,10044552,0.241130114
24620,Array,1678489143,1678489143,196968,0.003360033
24620,List,1678489143,1678489143,10044960,0.242259979
24621,Array,1678489143,1678489143,196976,0.003340006
24621,List,1678489143,1678489144,10045368,0.236450195
24622,Array,1678489144,1678489144,196984,0.003400087
24622,List,1678489144,1678489144,10045776,0.239700079
24623,Array,1678489144,1678489144,196992,0.003390074
24623,List,1678489144,1678489144,10046184,0.235539913
24624,Array,1678489144,1678489144,197000,0.003700018
24624,List,1678489144,1678489144,10046592,0.245100021
24625,Array,1678489144,1678489144,197008,0.003579855
24625,List,1678489144,1678489145,10047000,0.231470108
24626,Array,1678489145,1678489145,197016,0.003360033
24626,List,1678489145,1678489145,10047408,0.241280079
24627,Array,1678489145,1678489145,197024,0.003370047
24627,List,1678489145,1678489145,10047816,0.278570175
24628,Array,1678489145,1678489145,197032,0.003340006
24628,List,1678489145,1678489145,10048224,0.244050026
24629,Array,1678489145,1678489145,197040,0.003340006
24629,List,1678489145,1678489146,10048632,0.236670017
24630,Array,1678489146,1678489146,197048,0.003340006
24630,List,1678489146,1678489146,10049040,0.237069845
24631,Array,1678489146,1678489146,197056,0.003550053
24631,List,1678489146,1678489146,10049448,0.241230011
24632,Array,1678489146,1678489146,197064,0.003369808
24632,List,1678489146,1678489146,10049856,0.239570141
24633,Array,1678489146,1678489146,197072,0.003389835
24633,List,1678489146,1678489146,10050264,0.233960152
24634,Array,1678489146,1678489146,197080,0.003550053
24634,List,1678489146,1678489147,10050672,0.232450008
24635,Array,1678489147,1678489147,197088,0.003350019
24635,List,1678489147,1678489147,10051080,0.241969824
24636,Array,1678489147,1678489147,197096,0.003360033
24636,List,1678489147,1678489147,10051488,0.279360056
24637,Array,1678489147,1678489147,197104,0.003350019
24637,List,1678489147,1678489147,10051896,0.23732996
24638,Array,1678489147,1678489147,197112,0.00364995
24638,List,1678489147,1678489148,10052304,0.236599922
24639,Array,1678489148,1678489148,197120,0.003399849
24639,List,1678489148,1678489148,10052712,0.238210201
24640,Array,1678489148,1678489148,197128,0.003370047
24640,List,1678489148,1678489148,10053120,0.24861002
24641,Array,1678489148,1678489148,197136,0.003360033
24641,List,1678489148,1678489148,10053528,0.238299847
24642,Array,1678489148,1678489148,197144,0.003390074
24642,List,1678489148,1678489149,10053936,0.237390041
24643,Array,1678489149,1678489149,197152,0.003340006
24643,List,1678489149,1678489149,10054344,0.260090113
24644,Array,1678489149,1678489149,197160,0.006720066
24644,List,1678489149,1678489149,10054752,0.368479967
24645,Array,1678489149,1678489149,197168,0.007889986
24645,List,1678489149,1678489150,10055160,0.361940145
24646,Array,1678489150,1678489150,197176,0.007809877
24646,List,1678489150,1678489150,10055568,0.355659962
24647,Array,1678489150,1678489150,197184,0.007790089
24647,List,1678489150,1678489150,10055976,0.367470026
24648,Array,1678489150,1678489150,197192,0.007780075
24648,List,1678489150,1678489151,10056384,0.360519886
24649,Array,1678489151,1678489151,197200,0.007169962
24649,List,1678489151,1678489151,10056792,0.353100061
24650,Array,1678489151,1678489151,197208,0.006960154
24650,List,1678489151,1678489152,10057200,0.334549904
24651,Array,1678489152,1678489152,197216,0.006999969
24651,List,1678489152,1678489152,10057608,0.338419914
24652,Array,1678489152,1678489152,197224,0.006910086
24652,List,1678489152,1678489152,10058016,0.328240156
24653,Array,1678489152,1678489152,197232,0.00680995
24653,List,1678489152,1678489153,10058424,0.34766984
24654,Array,1678489153,1678489153,197240,0.006910086
24654,List,1678489153,1678489153,10058832,0.294990063
24655,Array,1678489153,1678489153,197248,0.003360033
24655,List,1678489153,1678489153,10059240,0.242739916
24656,Array,1678489153,1678489153,197256,0.003400087
24656,List,1678489153,1678489153,10059648,0.248139858
24657,Array,1678489153,1678489153,197264,0.003390074
24657,List,1678489153,1678489154,10060056,0.282409906
24658,Array,1678489154,1678489154,197272,0.00357008
24658,List,1678489154,1678489154,10060464,0.23883009
24659,Array,1678489154,1678489154,197280,0.003350019
24659,List,1678489154,1678489154,10060872,0.237910032
24660,Array,1678489154,1678489154,197288,0.003360033
24660,List,1678489154,1678489154,10061280,0.241820097
24661,Array,1678489154,1678489154,197296,0.003969908
24661,List,1678489154,1678489155,10061688,0.241209984
24662,Array,1678489155,1678489155,197304,0.003360033
24662,List,1678489155,1678489155,10062096,0.237339973
24663,Array,1678489155,1678489155,197312,0.003359795
24663,List,1678489155,1678489155,10062504,0.240190029
24664,Array,1678489155,1678489155,197320,0.003400087
24664,List,1678489155,1678489155,10062912,0.241999865
24665,Array,1678489155,1678489155,197328,0.003449917
24665,List,1678489155,1678489156,10063320,0.238950014
24666,Array,1678489156,1678489156,197336,0.003340006
24666,List,1678489156,1678489156,10063728,0.278189898
24667,Array,1678489156,1678489156,197344,0.003340006
24667,List,1678489156,1678489156,10064136,0.238359928
24668,Array,1678489156,1678489156,197352,0.003400087
24668,List,1678489156,1678489156,10064544,0.238999844
24669,Array,1678489156,1678489156,197360,0.006930113
24669,List,1678489156,1678489157,10064952,0.241479874
24670,Array,1678489157,1678489157,197368,0.003370047
24670,List,1678489157,1678489157,10065360,0.242479801
24671,Array,1678489157,1678489157,197376,0.00338006
24671,List,1678489157,1678489157,10065768,0.241489887
24672,Array,1678489157,1678489157,197384,0.003479958
24672,List,1678489157,1678489157,10066176,0.237169981
24673,Array,1678489157,1678489157,197392,0.003430128
24673,List,1678489157,1678489158,10066584,0.248659849
24674,Array,1678489158,1678489158,197400,0.003360033
24674,List,1678489158,1678489158,10066992,0.272520065
24675,Array,1678489158,1678489158,197408,0.003370047
24675,List,1678489158,1678489158,10067400,0.238950014
24676,Array,1678489158,1678489158,197416,0.003390074
24676,List,1678489158,1678489158,10067808,0.238209963
24677,Array,1678489158,1678489158,197424,0.003389835
24677,List,1678489158,1678489159,10068216,0.24326992
24678,Array,1678489159,1678489159,197432,0.003340006
24678,List,1678489159,1678489159,10068624,0.246109962
24679,Array,1678489159,1678489159,197440,0.003669977
24679,List,1678489159,1678489159,10069032,0.23842001
24680,Array,1678489159,1678489159,197448,0.003340006
24680,List,1678489159,1678489159,10069440,0.238889933
24681,Array,1678489159,1678489159,197456,0.003740072
24681,List,1678489159,1678489160,10069848,0.244329929
24682,Array,1678489160,1678489160,197464,0.00364995
24682,List,1678489160,1678489160,10070256,0.289969921
24683,Array,1678489160,1678489160,197472,0.003360033
24683,List,1678489160,1678489160,10070664,0.241299868
24684,Array,1678489160,1678489160,197480,0.003360033
24684,List,1678489160,1678489160,10071072,0.247139931
24685,Array,1678489160,1678489160,197488,0.003360033
24685,List,1678489160,1678489161,10071480,0.247459888
24686,Array,1678489161,1678489161,197496,0.003360033
24686,List,1678489161,1678489161,10071888,0.245579958
24687,Array,1678489161,1678489161,197504,0.003619909
24687,List,1678489161,1678489161,10072296,0.243860006
24688,Array,1678489161,1678489161,197512,0.003690004
24688,List,1678489161,1678489161,10072704,0.242650032
24689,Array,1678489161,1678489161,197520,0.003579855
24689,List,1678489161,1678489162,10073112,0.239690065
24690,Array,1678489162,1678489162,197528,0.003629923
24690,List,1678489162,1678489162,10073520,0.24075985
24691,Array,1678489162,1678489162,197536,0.003410101
24691,List,1678489162,1678489162,10073928,0.275029898
24692,Array,1678489162,1678489162,197544,0.003730059
24692,List,1678489162,1678489162,10074336,0.242449999
24693,Array,1678489162,1678489162,197552,0.003659964
24693,List,1678489162,1678489163,10074744,0.242830038
24694,Array,1678489163,1678489163,197560,0.003460169
24694,List,1678489163,1678489163,10075152,0.292089939
24695,Array,1678489163,1678489163,197568,0.0066998
24695,List,1678489163,1678489163,10075560,0.366590023
24696,Array,1678489163,1678489163,197576,0.008899927
24696,List,1678489163,1678489164,10075968,0.374600172
24697,Array,1678489164,1678489164,197584,0.008059978
24697,List,1678489164,1678489164,10076376,0.368620157
24698,Array,1678489164,1678489164,197592,0.008100033
24698,List,1678489164,1678489164,10076784,0.366760015
24699,Array,1678489164,1678489164,197600,0.008149862
24699,List,1678489164,1678489165,10077192,0.365849972
24700,Array,1678489165,1678489165,197608,0.007790089
24700,List,1678489165,1678489165,10077600,0.348099947
24701,Array,1678489165,1678489165,197616,0.007359982
24701,List,1678489165,1678489166,10078008,0.363790035
24702,Array,1678489166,1678489166,197624,0.007330179
24702,List,1678489166,1678489166,10078416,0.337850094
24703,Array,1678489166,1678489166,197632,0.006959915
24703,List,1678489166,1678489166,10078824,0.342950106
24704,Array,1678489166,1678489166,197640,0.007290125
24704,List,1678489166,1678489167,10079232,0.345179796
24705,Array,1678489167,1678489167,197648,0.006910086
24705,List,1678489167,1678489167,10079640,0.263489962
24706,Array,1678489167,1678489167,197656,0.003469944
24706,List,1678489167,1678489167,10080048,0.242959976
24707,Array,1678489167,1678489167,197664,0.003819942
24707,List,1678489167,1678489167,10080456,0.235709906
24708,Array,1678489167,1678489167,197672,0.003350019
24708,List,1678489167,1678489168,10080864,0.238100052
24709,Array,1678489168,1678489168,197680,0.01402998
24709,List,1678489168,1678489168,10081272,0.239310026
24710,Array,1678489168,1678489168,197688,0.00338006
24710,List,1678489168,1678489168,10081680,0.282449961
24711,Array,1678489168,1678489168,197696,0.003779888
24711,List,1678489168,1678489168,10082088,0.23822999
24712,Array,1678489168,1678489168,197704,0.003430128
24712,List,1678489168,1678489169,10082496,0.243970156
24713,Array,1678489169,1678489169,197712,0.003350019
24713,List,1678489169,1678489169,10082904,0.246529818
24714,Array,1678489169,1678489169,197720,0.00383997
24714,List,1678489169,1678489169,10083312,0.243059874
24715,Array,1678489169,1678489169,197728,0.003370047
24715,List,1678489169,1678489169,10083720,0.234809875
24716,Array,1678489169,1678489169,197736,0.003469944
24716,List,1678489169,1678489170,10084128,0.241960049
24717,Array,1678489170,1678489170,197744,0.003370047
24717,List,1678489170,1678489170,10084536,0.288569927
24718,Array,1678489170,1678489170,197752,0.00338006
24718,List,1678489170,1678489170,10084944,0.241559982
24719,Array,1678489170,1678489170,197760,0.003930092
24719,List,1678489170,1678489170,10085352,0.24052
24720,Array,1678489170,1678489170,197768,0.003389835
24720,List,1678489170,1678489171,10085760,0.244560003
24721,Array,1678489171,1678489171,197776,0.003390074
24721,List,1678489171,1678489171,10086168,0.252169847
24722,Array,1678489171,1678489171,197784,0.00338006
24722,List,1678489171,1678489171,10086576,0.243249893
24723,Array,1678489171,1678489171,197792,0.003370047
24723,List,1678489171,1678489171,10086984,0.241080046
24724,Array,1678489171,1678489171,197800,0.004639864
24724,List,1678489171,1678489172,10087392,0.283760071
24725,Array,1678489172,1678489172,197808,0.003359795
24725,List,1678489172,1678489172,10087800,0.247349977
24726,Array,1678489172,1678489172,197816,0.003400087
24726,List,1678489172,1678489172,10088208,0.242179871
24727,Array,1678489172,1678489172,197824,0.003370047
24727,List,1678489172,1678489172,10088616,0.245500088
24728,Array,1678489172,1678489172,197832,0.003400087
24728,List,1678489172,1678489173,10089024,0.245810032
24729,Array,1678489173,1678489173,197840,0.003350019
24729,List,1678489173,1678489173,10089432,0.249989986
24730,Array,1678489173,1678489173,197848,0.00338006
24730,List,1678489173,1678489173,10089840,0.235729933
24731,Array,1678489173,1678489173,197856,0.003410101
24731,List,1678489173,1678489173,10090248,0.245139837
24732,Array,1678489173,1678489173,197864,0.003329992
24732,List,1678489173,1678489174,10090656,0.275029898
24733,Array,1678489174,1678489174,197872,0.003350019
24733,List,1678489174,1678489174,10091064,0.245440006
24734,Array,1678489174,1678489174,197880,0.003449917
24734,List,1678489174,1678489174,10091472,0.240139961
24735,Array,1678489174,1678489174,197888,0.003370047
24735,List,1678489174,1678489174,10091880,0.239660025
24736,Array,1678489174,1678489174,197896,0.003389835
24736,List,1678489174,1678489175,10092288,0.242730141
24737,Array,1678489175,1678489175,197904,0.003340006
24737,List,1678489175,1678489175,10092696,0.243210077
24738,Array,1678489175,1678489175,197912,0.003370047
24738,List,1678489175,1678489175,10093104,0.241419792
24739,Array,1678489175,1678489175,197920,0.00338006
24739,List,1678489175,1678489175,10093512,0.233439922
24740,Array,1678489175,1678489175,197928,0.004610062
24740,List,1678489175,1678489176,10093920,0.23988986
24741,Array,1678489176,1678489176,197936,0.003350019
24741,List,1678489176,1678489176,10094328,0.289890051
24742,Array,1678489176,1678489176,197944,0.003370047
24742,List,1678489176,1678489176,10094736,0.243980169
24743,Array,1678489176,1678489176,197952,0.006960154
24743,List,1678489176,1678489176,10095144,0.244419813
24744,Array,1678489176,1678489176,197960,0.003350019
24744,List,1678489176,1678489177,10095552,0.238929987
24745,Array,1678489177,1678489177,197968,0.003360033
24745,List,1678489177,1678489177,10095960,0.357079983
24746,Array,1678489177,1678489177,197976,0.007819891
24746,List,1678489177,1678489177,10096368,0.360739946
24747,Array,1678489177,1678489177,197984,0.008840084
24747,List,1678489177,1678489178,10096776,0.366370201
24748,Array,1678489178,1678489178,197992,0.007050037
24748,List,1678489178,1678489178,10097184,0.375859976
24749,Array,1678489178,1678489178,198000,0.007829905
24749,List,1678489178,1678489179,10097592,0.365740061
24750,Array,1678489179,1678489179,198008,0.006899834
24750,List,1678489179,1678489179,10098000,0.355220079
24751,Array,1678489179,1678489179,198016,0.007739782
24751,List,1678489179,1678489179,10098408,0.349400043
24752,Array,1678489179,1678489179,198024,0.006959915
24752,List,1678489179,1678489180,10098816,0.330260038
24753,Array,1678489180,1678489180,198032,0.006979942
24753,List,1678489180,1678489180,10099224,0.359230042
24754,Array,1678489180,1678489180,198040,0.006900072
24754,List,1678489180,1678489180,10099632,0.331170082
24755,Array,1678489180,1678489180,198048,0.007240057
24755,List,1678489180,1678489181,10100040,0.324010134
24756,Array,1678489181,1678489181,198056,0.003350019
24756,List,1678489181,1678489181,10100448,0.243750095
24757,Array,1678489181,1678489181,198064,0.003369808
24757,List,1678489181,1678489181,10100856,0.241240025
24758,Array,1678489181,1678489181,198072,0.003360033
24758,List,1678489181,1678489181,10101264,0.237659931
24759,Array,1678489181,1678489181,198080,0.003350019
24759,List,1678489181,1678489182,10101672,0.28215003
24760,Array,1678489182,1678489182,198088,0.003370047
24760,List,1678489182,1678489182,10102080,0.236920118
24761,Array,1678489182,1678489182,198096,0.003399849
24761,List,1678489182,1678489182,10102488,0.246360064
24762,Array,1678489182,1678489182,198104,0.003369808
24762,List,1678489182,1678489182,10102896,0.238200188
24763,Array,1678489182,1678489182,198112,0.003350019
24763,List,1678489182,1678489183,10103304,0.243350029
24764,Array,1678489183,1678489183,198120,0.003390074
24764,List,1678489183,1678489183,10103712,0.238439798
24765,Array,1678489183,1678489183,198128,0.003450155
24765,List,1678489183,1678489183,10104120,0.247359991
24766,Array,1678489183,1678489183,198136,0.003430128
24766,List,1678489183,1678489183,10104528,0.241309881
24767,Array,1678489183,1678489183,198144,0.003360033
24767,List,1678489183,1678489184,10104936,0.282409906
24768,Array,1678489184,1678489184,198152,0.003410101
24768,List,1678489184,1678489184,10105344,0.256989956
24769,Array,1678489184,1678489184,198160,0.003399849
24769,List,1678489184,1678489184,10105752,0.247050047
24770,Array,1678489184,1678489184,198168,0.003360033
24770,List,1678489184,1678489184,10106160,0.24364996
24771,Array,1678489184,1678489184,198176,0.00345993
24771,List,1678489184,1678489185,10106568,0.246490002
24772,Array,1678489185,1678489185,198184,0.003579855
24772,List,1678489185,1678489185,10106976,0.245079994
24773,Array,1678489185,1678489185,198192,0.003370047
24773,List,1678489185,1678489185,10107384,0.246609926
24774,Array,1678489185,1678489185,198200,0.00338006
24774,List,1678489185,1678489185,10107792,0.282469988
24775,Array,1678489185,1678489185,198208,0.003360033
24775,List,1678489185,1678489186,10108200,0.24319005
24776,Array,1678489186,1678489186,198216,0.00364995
24776,List,1678489186,1678489186,10108608,0.243860006
24777,Array,1678489186,1678489186,198224,0.003399849
24777,List,1678489186,1678489186,10109016,0.248140097
24778,Array,1678489186,1678489186,198232,0.003399849
24778,List,1678489186,1678489186,10109424,0.245229959
24779,Array,1678489186,1678489186,198240,0.003350019
24779,List,1678489186,1678489187,10109832,0.240639925
24780,Array,1678489187,1678489187,198248,0.003400087
24780,List,1678489187,1678489187,10110240,0.243439913
24781,Array,1678489187,1678489187,198256,0.003679991
24781,List,1678489187,1678489187,10110648,0.286599874
24782,Array,1678489187,1678489187,198264,0.003360033
24782,List,1678489187,1678489187,10111056,0.239160061
24783,Array,1678489187,1678489187,198272,0.003369808
24783,List,1678489187,1678489188,10111464,0.242810011
24784,Array,1678489188,1678489188,198280,0.003750086
24784,List,1678489188,1678489188,10111872,0.239189863
24785,Array,1678489188,1678489188,198288,0.003419876
24785,List,1678489188,1678489188,10112280,0.252850056
24786,Array,1678489188,1678489188,198296,0.003540039
24786,List,1678489188,1678489188,10112688,0.238149881
24787,Array,1678489188,1678489188,198304,0.003360033
24787,List,1678489188,1678489189,10113096,0.238169909
24788,Array,1678489189,1678489189,198312,0.003659964
24788,List,1678489189,1678489189,10113504,0.253590107
24789,Array,1678489189,1678489189,198320,0.003920078
24789,List,1678489189,1678489189,10113912,0.283659935
24790,Array,1678489189,1678489189,198328,0.003370047
24790,List,1678489189,1678489189,10114320,0.238250017
24791,Array,1678489189,1678489189,198336,0.003409863
24791,List,1678489189,1678489190,10114728,0.239520073
24792,Array,1678489190,1678489190,198344,0.003769875
24792,List,1678489190,1678489190,10115136,0.245239973
24793,Array,1678489190,1678489190,198352,0.003629923
24793,List,1678489190,1678489190,10115544,0.247770071
24794,Array,1678489190,1678489190,198360,0.0072999
24794,List,1678489190,1678489190,10115952,0.247760057
24795,Array,1678489190,1678489190,198368,0.014319897
24795,List,1678489190,1678489191,10116360,0.299489975
24796,Array,1678489191,1678489191,198376,0.006880045
24796,List,1678489191,1678489191,10116768,0.376220226
24797,Array,1678489191,1678489191,198384,0.0079
24797,List,1678489191,1678489192,10117176,0.383409977
24798,Array,1678489192,1678489192,198392,0.007999897
24798,List,1678489192,1678489192,10117584,0.364650011
24799,Array,1678489192,1678489192,198400,0.007829905
24799,List,1678489192,1678489192,10117992,0.369210005
24800,Array,1678489192,1678489192,198408,0.012160063
24800,List,1678489192,1678489193,10118400,0.359289885
24801,Array,1678489193,1678489193,198416,0.008130074
24801,List,1678489193,1678489193,10118808,0.354020119
24802,Array,1678489193,1678489193,198424,0.007069826
24802,List,1678489193,1678489193,10119216,0.34073019
24803,Array,1678489193,1678489193,198432,0.006999969
24803,List,1678489193,1678489194,10119624,0.346980095
24804,Array,1678489194,1678489194,198440,0.007459879
24804,List,1678489194,1678489194,10120032,0.353739977
24805,Array,1678489194,1678489194,198448,0.007050037
24805,List,1678489194,1678489194,10120440,0.33735013
24806,Array,1678489194,1678489194,198456,0.006959915
24806,List,1678489194,1678489195,10120848,0.28441
24807,Array,1678489195,1678489195,198464,0.003809929
24807,List,1678489195,1678489195,10121256,0.233409882
24808,Array,1678489195,1678489195,198472,0.003360033
24808,List,1678489195,1678489195,10121664,0.243289948
24809,Array,1678489195,1678489195,198480,0.003750086
24809,List,1678489195,1678489195,10122072,0.248119831
24810,Array,1678489195,1678489195,198488,0.003370047
24810,List,1678489195,1678489196,10122480,0.24654007
24811,Array,1678489196,1678489196,198496,0.003420115
24811,List,1678489196,1678489196,10122888,0.237390041
24812,Array,1678489196,1678489196,198504,0.003409863
24812,List,1678489196,1678489196,10123296,0.239409924
24813,Array,1678489196,1678489196,198512,0.003400087
24813,List,1678489196,1678489196,10123704,0.288879871
24814,Array,1678489196,1678489196,198520,0.003420115
24814,List,1678489196,1678489197,10124112,0.244300127
24815,Array,1678489197,1678489197,198528,0.003530025
24815,List,1678489197,1678489197,10124520,0.24214983
24816,Array,1678489197,1678489197,198536,0.003400087
24816,List,1678489197,1678489197,10124928,0.240939856
24817,Array,1678489197,1678489197,198544,0.003370047
24817,List,1678489197,1678489197,10125336,0.250940084
24818,Array,1678489197,1678489197,198552,0.003370047
24818,List,1678489197,1678489198,10125744,0.242249966
24819,Array,1678489198,1678489198,198560,0.003390074
24819,List,1678489198,1678489198,10126152,0.238389969
24820,Array,1678489198,1678489198,198568,0.003530025
24820,List,1678489198,1678489198,10126560,0.261360168
24821,Array,1678489198,1678489198,198576,0.003549814
24821,List,1678489198,1678489199,10126968,0.277950048
24822,Array,1678489199,1678489199,198584,0.003400087
24822,List,1678489199,1678489199,10127376,0.240470171
24823,Array,1678489199,1678489199,198592,0.003400087
24823,List,1678489199,1678489199,10127784,0.245840073
24824,Array,1678489199,1678489199,198600,0.003360033
24824,List,1678489199,1678489199,10128192,0.245440006
24825,Array,1678489199,1678489199,198608,0.003390074
24825,List,1678489199,1678489200,10128600,0.255569935
24826,Array,1678489200,1678489200,198616,0.003399849
24826,List,1678489200,1678489200,10129008,0.242239952
24827,Array,1678489200,1678489200,198624,0.003400087
24827,List,1678489200,1678489200,10129416,0.279190063
24828,Array,1678489200,1678489200,198632,0.003410101
24828,List,1678489200,1678489200,10129824,0.249019861
24829,Array,1678489200,1678489200,198640,0.003350019
24829,List,1678489200,1678489201,10130232,0.24676013
24830,Array,1678489201,1678489201,198648,0.003430128
24830,List,1678489201,1678489201,10130640,0.246959925
24831,Array,1678489201,1678489201,198656,0.003469944
24831,List,1678489201,1678489201,10131048,0.246560097
24832,Array,1678489201,1678489201,198664,0.003389835
24832,List,1678489201,1678489201,10131456,0.241869926
24833,Array,1678489201,1678489201,198672,0.003440142
24833,List,1678489201,1678489202,10131864,0.24868989
24834,Array,1678489202,1678489202,198680,0.003390074
24834,List,1678489202,1678489202,10132272,0.282759905
24835,Array,1678489202,1678489202,198688,0.003399849
24835,List,1678489202,1678489202,10132680,0.237360001
24836,Array,1678489202,1678489202,198696,0.003370047
24836,List,1678489202,1678489202,10133088,0.239259958
24837,Array,1678489202,1678489202,198704,0.003379822
24837,List,1678489202,1678489203,10133496,0.2474401
24838,Array,1678489203,1678489203,198712,0.003370047
24838,List,1678489203,1678489203,10133904,0.25082016
24839,Array,1678489203,1678489203,198720,0.003709793
24839,List,1678489203,1678489203,10134312,0.240640163
24840,Array,1678489203,1678489203,198728,0.003370047
24840,List,1678489203,1678489203,10134720,0.238130093
24841,Array,1678489203,1678489203,198736,0.013199806
24841,List,1678489203,1678489204,10135128,0.242990017
24842,Array,1678489204,1678489204,198744,0.003420115
24842,List,1678489204,1678489204,10135536,0.276439905
24843,Array,1678489204,1678489204,198752,0.003370047
24843,List,1678489204,1678489204,10135944,0.240659952
24844,Array,1678489204,1678489204,198760,0.003419876
24844,List,1678489204,1678489204,10136352,0.242990017
24845,Array,1678489204,1678489204,198768,0.003379822
24845,List,1678489204,1678489205,10136760,0.296140194
24846,Array,1678489205,1678489205,198776,0.00793004
24846,List,1678489205,1678489205,10137168,0.378149986
24847,Array,1678489205,1678489205,198784,0.007849932
24847,List,1678489205,1678489205,10137576,0.362459898
24848,Array,1678489205,1678489205,198792,0.007950068
24848,List,1678489205,1678489206,10137984,0.371020079
24849,Array,1678489206,1678489206,198800,0.007859945
24849,List,1678489206,1678489206,10138392,0.388560057
24850,Array,1678489206,1678489206,198808,0.007869959
24850,List,1678489206,1678489207,10138800,0.36729002
24851,Array,1678489207,1678489207,198816,0.007659912
24851,List,1678489207,1678489207,10139208,0.359969854
24852,Array,1678489207,1678489207,198824,0.006979942
24852,List,1678489207,1678489207,10139616,0.344290018
24853,Array,1678489207,1678489207,198832,0.006949902
24853,List,1678489207,1678489208,10140024,0.348200083
24854,Array,1678489208,1678489208,198840,0.007019997
24854,List,1678489208,1678489208,10140432,0.347630024
24855,Array,1678489208,1678489208,198848,0.007050037
24855,List,1678489208,1678489208,10140840,0.344070196
24856,Array,1678489208,1678489208,198856,0.007009983
24856,List,1678489208,1678489209,10141248,0.253139973
24857,Array,1678489209,1678489209,198864,0.003400087
24857,List,1678489209,1678489209,10141656,0.280390024
24858,Array,1678489209,1678489209,198872,0.003880024
24858,List,1678489209,1678489209,10142064,0.245929956
24859,Array,1678489209,1678489209,198880,0.00345993
24859,List,1678489209,1678489209,10142472,0.246790171
24860,Array,1678489209,1678489209,198888,0.003379822
24860,List,1678489209,1678489210,10142880,0.247179985
24861,Array,1678489210,1678489210,198896,0.00338006
24861,List,1678489210,1678489210,10143288,0.252609968
24862,Array,1678489210,1678489210,198904,0.003360033
24862,List,1678489210,1678489210,10143696,0.237720013
24863,Array,1678489210,1678489210,198912,0.003690004
24863,List,1678489210,1678489210,10144104,0.241260052
24864,Array,1678489210,1678489210,198920,0.003370047
24864,List,1678489210,1678489211,10144512,0.283249855
24865,Array,1678489211,1678489211,198928,0.003370047
24865,List,1678489211,1678489211,10144920,0.24574995
24866,Array,1678489211,1678489211,198936,0.003530025
24866,List,1678489211,1678489211,10145328,0.244479895
24867,Array,1678489211,1678489211,198944,0.00338006
24867,List,1678489211,1678489211,10145736,0.24304986
24868,Array,1678489211,1678489211,198952,0.003439903
24868,List,1678489211,1678489212,10146144,0.250290155
24869,Array,1678489212,1678489212,198960,0.003410101
24869,List,1678489212,1678489212,10146552,0.250080109
24870,Array,1678489212,1678489212,198968,0.003430128
24870,List,1678489212,1678489212,10146960,0.247380018
24871,Array,1678489212,1678489212,198976,0.003369808
24871,List,1678489212,1678489212,10147368,0.285140038
24872,Array,1678489212,1678489212,198984,0.00342989
24872,List,1678489212,1678489213,10147776,0.240760088
24873,Array,1678489213,1678489213,198992,0.003360033
24873,List,1678489213,1678489213,10148184,0.241759777
24874,Array,1678489213,1678489213,199000,0.003410101
24874,List,1678489213,1678489213,10148592,0.244709969
24875,Array,1678489213,1678489213,199008,0.003409863
24875,List,1678489213,1678489213,10149000,0.246309996
24876,Array,1678489213,1678489213,199016,0.003370047
24876,List,1678489213,1678489214,10149408,0.243499994
24877,Array,1678489214,1678489214,199024,0.003409863
24877,List,1678489214,1678489214,10149816,0.249400139
24878,Array,1678489214,1678489214,199032,0.003840208
24878,List,1678489214,1678489214,10150224,0.288619995
24879,Array,1678489214,1678489214,199040,0.003430128
24879,List,1678489214,1678489214,10150632,0.251049995
